ID,Data Bytes
00000116,00 90 F4 11 9B 47 
000002C8,6E 80 03 7B 00 00 A0 D6 
00000102,21 96 D3 FF CE FF 
0000000E,20 6B 3F FF 08 FF 00 65 
000003D8,86 06 00 
00000408,C0 
00000228,40 C0 10 7F 
00000106,00 80 00 00 FF FF 00 85 
00000512,01 00 00 00 FE 00 00 1F 
00000116,00 90 F4 11 9C 48 
00000512,01 00 00 00 FE 00 00 1F 
00000102,07 96 D0 FF C0 FF 
00000302,60 4B 0D 
00000342,00 00 00 00 00 00 00 00 
00000382,ED F6 09 28 9F 00 A0 24 
00000352,00 00 00 00 00 00 00 00 
00000312,00 00 19 34 32 30 ED 27 
00000362,00 00 00 00 00 00 00 00 
00000332,D5 07 85 7E D2 77 89 7C 
000003F2,EF 95 FF 71 FF 51 
00000522,00 00 00 00 00 18 FC 00 
00000372,00 00 00 00 00 00 00 00 
000003D2,7C F8 4F 00 33 07 54 00 
000003C2,00 00 00 00 00 00 00 00 
00000242,00 00 00 00 00 00 00 00 
000003E2,00 00 00 00 00 00 00 00 
00000412,08 0A C7 56 6A 00 
00000322,00 00 00 00 00 00 00 00 
00000412,08 0A C7 56 6A 00 
0000000E,20 6B 3F FF 08 FF 10 A8 
000007E2,4E 00 00 00 00 00 00 00 
00000288,00 00 00 00 00 1B 00 00 
00000108,00 00 06 1C 
00000168,B8 0C 1C 7F 00 00 60 25 
000001F8,01 EF F0 25 D2 67 00 00 
00000154,04 17 14 00 00 00 00 00 
00000228,40 C0 20 35 
00000154,04 17 14 00 00 00 00 00 
00000106,00 A0 00 00 FF FF 00 A5 
00000256,81 02 00 30 00 A0 00 AB 
00000116,00 90 F4 11 9D 49 
00000266,85 04 00 00 00 70 0A 4B 
00000102,07 96 D2 FF 91 FF 
00000278,12 00 40 02 04 00 A0 FE 
00000228,40 C0 30 F8 
0000021C,00 08 00 00 86 01 00 14 
00000228,40 C0 30 F8 
00000238,00 FF 00 00 00 00 E1 AC 
0000025C,01 02 26 9A 15 00 66 04 
00000154,04 17 14 00 00 00 00 00 
00000106,00 C0 00 00 FF FF 00 C5 
00000116,00 90 F4 11 9E 4A 
00000102,14 96 D6 FF 94 FF 
0000033A,6B 92 FF 7F 00 00 11 11 
0000028A,0A 00 FF 1F 00 01 00 00 
00000228,40 C0 40 A1 
000004BA,00 00 00 00 00 00 00 00 
00000288,00 00 00 00 00 1B 00 00 
00000108,00 00 07 1D 
00000168,BA 0C 1C 7F 00 00 70 37 
000001F8,01 EF F0 35 D2 77 00 00 
000002A8,00 00 00 00 00 00 00 1B 
00000106,00 E0 00 00 FF F1 00 17 
00000106,00 E0 00 00 FF FF 00 E5 
00000116,00 90 F4 11 9F 4B 
00000102,07 96 DE FF 9A FF 
0000025A,00 00 00 00 00 00 00 00 
00000125,FF 02 36 0F 
0000023A,00 38 00 12 00 00 00 00 
00000138,00 1F 55 00 00 
0000027A,30 30 0D 8C 09 15 00 
0000021A,FE 36 12 FE 69 05 07 AD 
0000027A,30 30 0D 8C 09 15 00 
0000022A,67 01 5E 1D 00 00 00 00 
00000210,00 00 E3 1D 1E 86 FF 
0000000E,20 6B 3F FF 08 FF 40 76 
00000228,40 C0 50 6C 
0000028C,00 00 00 00 00 00 F0 00 
000002AC,0D 00 26 90 00 00 D6 CE 
00000106,00 00 00 00 FF FF 00 05 
00000154,04 17 14 00 00 00 00 00 
00000106,00 00 00 00 FF FF 00 05 
000002CC,AB 7D 00 00 00 00 00 00 
00000102,14 96 E2 FF A2 FF 
00000116,00 90 F4 11 90 3C 
000003A8,30 30 31 00 03 00 00 00 
0000048C,00 
00000258,2F C8 36 D8 46 05 00 8F 
00000202,FD 5E 45 9D C4 09 1E 2D 
0000079C,07 00 00 00 00 04 A3 00 
00000202,FD 5E 45 9D C4 09 1E 2D 
000006F2,05 4C 33 D3 EC 34 37 CD 
00000212,D8 00 12 71 00 
0000000E,20 6B 3F FF 08 FF 50 BB 
00000222,00 00 14 96 00 10 70 
000002A2,00 00 14 96 00 10 70 
00000232,00 24 68 82 
00000288,00 00 00 F1 00 41 B8 ED 
00000288,00 00 00 00 00 1B 00 00 
00000108,00 00 08 1E 
00000168,BD 0C 1C 7F 00 00 80 4A 
000001F8,01 EF F0 46 D3 87 00 00 
000002A8,00 00 00 00 00 00 00 1B 
00000228,40 C0 60 26 
0000029C,00 08 00 00 87 01 00 14 
000002DC,00 00 00 00 00 00 00 00 
00000358,04 07 50 01 F0 00 00 30 
00000154,04 17 14 00 00 00 00 00 
00000106,00 20 00 00 FF FF 00 25 
00000116,00 90 F4 11 91 3D 
00000102,15 96 DD FF CE FF 
0000026A,FA 01 00 
0000000E,20 6B 3F FF 08 FF 60 F1 
00000228,40 C0 70 EB 
00000116,00 90 F4 11 92 3E 
00000106,00 40 00 00 FF FF 00 45 
00000116,00 90 F4 11 92 3E 
00000126,02 03 00 00 00 48 09 
00000102,21 96 D6 FF CE FF 
0000000E,20 6B 3F FF 08 FF 70 3C 
00000288,00 00 00 00 00 1B 00 00 
00000108,00 00 09 1F 
00000168,BF 0C 1C 7F 00 00 90 5C 
00000228,40 C0 80 94 
000002A8,00 00 00 00 00 00 00 1B 
00000708,00 00 00 00 00 F1 00 2E 
00000754,65 FD FF 00 00 00 00 00 
00000106,00 60 00 00 FF FF 00 65 
00000116,00 90 F4 11 93 3F 
00000102,13 96 CF FF CF FF 
00000368,00 5A 1F 00 00 08 00 FF 
00000708,00 00 00 00 00 00 00 00 
00000248,30 30 1D 8C 01 15 00 
0000040C,00 
00000268,55 00 1D 02 BD 07 36 00 
0000020C,00 00 00 00 00 00 F0 00 
0000022C,00 00 22 8F 00 00 D6 CE 
0000023C,3F 40 41 78 7E 64 00 00 
00000228,40 C0 90 59 
0000024C,AB 7D 00 00 00 00 00 00 
00000154,04 17 F1 00 50 2D EE 09 
00000154,04 17 14 00 00 00 00 00 
0000071C,05 00 00 00 00 00 00 00 
00000106,00 80 00 00 FF FF 00 85 
00000754,67 00 95 00 00 00 00 00 
00000102,14 96 D1 FF 9B FF 
00000116,00 90 F4 11 94 40 
00000754,66 00 00 00 00 00 00 00 
0000000E,20 6A 3F FF 08 FF 90 C8 
00000754,0A 00 00 00 00 00 00 00 
000002A8,00 00 00 00 00 00 00 1B 
0000020E,88 10 00 13 BB 00 06 00 
0000040E,00 
00000288,00 00 00 00 00 1B 00 00 
00000108,00 00 0A 20 
00000168,C2 0C 1C 7F 00 00 A0 6F 
000001F8,01 EF F0 66 D3 A7 00 00 
00000106,00 A0 00 00 FF FF 00 A5 
00000228,40 C0 A0 13 
00000106,00 A0 00 00 FF FF 00 A5 
00000154,04 17 14 00 00 00 00 00 
00000116,00 90 F4 11 95 41 
000002C8,6E 80 03 7B 00 00 B0 E6 
00000102,07 96 D5 FF 9C FF 
00000798,00 00 00 00 00 00 00 00 
0000000E,20 6A 3F FF 08 FF A0 82 
00000408,D0 
000007B8,00 00 00 00 00 00 00 00 
00000408,D0 
00000228,40 C0 B0 DE 
00000154,04 17 14 00 00 00 00 00 
00000106,00 C0 00 00 FF FF 00 C5 
00000116,00 90 F4 11 96 42 
00000102,07 96 DA FF 96 FF 
0000000E,20 6A 3F FF 08 FF B0 4F 
00000288,00 00 00 00 00 1B 00 00 
00000108,00 00 0B 21 
00000154,04 17 14 00 00 00 00 00 
00000168,C5 0C 1C 7F 00 00 B0 82 
000001F8,01 EF F0 76 D3 B7 00 00 
000002A8,00 00 00 00 00 00 00 1B 
00000228,40 C0 C0 87 
000007C8,00 00 00 00 00 00 00 00 
00000106,00 E0 00 00 FF FF 00 E5 
00000116,00 90 F4 11 97 43 
00000256,81 02 00 30 00 B0 00 BB 
00000116,00 90 F4 11 97 43 
00000102,13 96 E0 FF 99 FF 
00000266,85 04 00 00 00 70 0A 4B 
0000000E,20 6A 3F FF 08 FF C0 16 
0000021C,00 08 00 00 86 01 00 14 
00000228,40 C0 D0 4A 
0000025C,01 02 26 9A 79 00 6C 04 
00000106,00 00 00 00 FF FF 00 05 
00000154,04 17 14 00 00 00 00 00 
00000106,00 00 00 00 FF FF 00 05 
00000238,00 FF 00 00 00 00 F1 61 
00000116,00 90 F4 11 98 44 
00000102,20 96 DF FF D1 FF 
0000000E,20 6A 3F FF 08 FF D0 DB 
0000028A,0A 00 FF 1F 00 01 00 00 
0000036A,FF 07 00 00 9F 9F 80 80 
00000108,00 00 0C 22 
00000288,00 00 00 00 00 1B 00 00 
000003C8,FF FF 34 C1 00 F1 00 7D 
000001F8,01 EF F0 86 D3 C7 00 00 
000002A8,00 00 00 00 00 00 00 1B 
00000228,40 C0 E0 00 
00000125,FF 03 28 00 
00000138,00 10 46 00 00 
00000154,04 17 14 00 00 00 00 00 
00000106,00 20 00 00 FF FF 00 25 
00000154,04 17 14 00 00 00 00 00 
00000116,00 90 F4 11 99 45 
00000102,20 96 DA FF CE FF 
0000025A,00 00 00 00 00 00 00 00 
0000023A,00 38 00 12 00 00 00 00 
0000021A,FE 36 12 FE 69 05 07 AD 
0000022A,67 01 5E 1D 00 00 00 00 
00000210,00 00 E3 1D 1F 86 FF 
0000029A,01 36 FE 00 00 00 00 00 
000002BC,3F 40 41 78 7E 64 00 00 
00000228,40 C0 F0 CD 
0000028C,00 00 00 00 00 00 F0 00 
000002AC,12 00 28 90 00 00 D6 CE 
00000154,04 17 14 00 00 00 00 00 
00000106,00 40 00 00 FF FF 00 45 
000002CC,AB 7D 00 00 00 00 00 00 
00000116,00 90 F4 11 9A 46 
000002CC,AB 7D 00 00 00 00 00 00 
00000102,20 96 D0 FF D2 FF 
000003A8,30 30 31 00 03 00 00 00 
0000048C,00 
00000258,2F C8 36 D8 46 05 00 8F 
0000020A,00 01 01 82 61 40 11 11 
0000079C,08 00 00 00 08 00 00 00 
000006F2,06 4E B3 D2 DC 34 33 CD 
00000202,FD 5E 45 9D C4 09 1E 2D 
000003A2,FF 0F FF 0F 00 00 00 32 
00000212,D8 00 12 71 00 
0000000E,20 6A 3F FF 08 FF F0 5C 
00000222,00 00 12 96 00 10 70 
000002A2,00 00 12 96 00 10 70 
00000232,07 24 68 82 
00000402,10 00 
00000108,00 00 0D 23 
00000288,00 00 00 00 00 1B 00 00 
00000108,00 00 0D 23 
00000168,CF 0C 1C 7F 00 00 D0 AC 
000001F8,01 EF F0 96 D3 D7 00 00 
000002A8,00 00 00 00 00 00 00 1B 
00000228,40 C0 00 B2 
0000029C,00 08 00 00 87 01 00 14 
000002DC,00 00 00 00 00 00 00 00 
00000154,04 17 14 00 00 00 00 00 
00000106,00 60 00 00 FF FF 00 65 
00000154,04 17 14 00 00 00 00 00 
00000116,00 90 F4 11 9B 47 
00000102,14 96 CF FF B1 FF 
0000026A,FA 01 00 
0000000E,20 6A 3F FF 08 FF 00 23 
00000228,40 C0 10 7F 
00000154,04 17 14 00 00 00 00 00 
00000126,02 03 00 00 00 48 09 
00000116,00 90 F4 11 9C 48 
00000126,02 03 00 00 00 48 09 
00000102,15 96 D2 FF 96 FF 
0000000E,20 6A 3F FF 08 FF 10 EE 
00000288,00 00 00 00 00 1B 00 00 
00000108,00 00 0E 24 
00000168,D5 0C 1C 7F 00 00 E0 C2 
000001F8,01 EF F0 A6 D3 E7 00 00 
00000154,04 17 14 00 00 00 00 00 
00000228,40 C0 20 35 
00000154,04 17 14 00 00 00 00 00 
00000106,00 A0 00 00 FF FF 00 A5 
00000754,65 FD FF 00 00 00 00 00 
00000116,00 90 F4 11 9D 49 
00000102,21 96 D7 FF 98 FF 
00000754,67 00 95 00 00 00 00 00 
00000368,00 5A 1F 00 00 08 00 FF 
00000754,0A 00 00 00 00 00 00 00 
00000754,64 00 00 00 00 00 00 00 
0000023C,3F 40 41 78 7E 64 00 00 
0000000E,20 6A 3F FF 08 FF 20 A4 
000005D8,F9 A7 75 00 
00000268,55 00 1D 02 BD 07 36 00 
000003B8,1A 23 
0000020C,00 00 00 00 00 00 F0 00 
0000022C,00 00 0D 8F 00 00 D6 CE 
00000248,30 30 1D 8C 01 15 00 
00000228,40 C0 30 F8 
00000248,30 30 1D 8C 01 15 00 
0000024C,AB 7D 00 00 00 00 00 00 
0000040C,00 
00000154,04 17 14 00 00 00 00 00 
0000071C,06 00 00 00 EB FF 00 40 
00000106,00 C0 00 00 FF FF 00 C5 
00000116,00 90 F4 11 9E 4A 
00000102,14 96 DF FF 96 FF 
0000000E,20 6A 3F FF 08 FF 30 69 
00000228,40 C0 40 A1 
0000040E,00 
00000288,00 00 00 00 00 1B 00 00 
00000108,00 00 0F 25 
00000168,DC 0C 1C 7F 00 00 F0 D9 
000001F8,01 EF F0 B6 D3 F7 00 00 
000002A8,00 00 00 00 00 00 00 1B 
00000106,00 E0 00 00 FF F1 00 FE 
00000106,00 E0 00 00 FF FF 00 E5 
00000116,00 90 F4 11 9F 4B 
000002C8,6E 80 03 7B 00 00 C0 F6 
00000102,20 96 E0 FF B0 FF 
0000000E,20 6A 3F FF 08 FF 40 30 
000003D8,86 06 00 
00000408,E0 
00000106,00 00 00 00 FF F1 00 D0 
00000106,00 00 00 00 FF FF 00 05 
00000116,00 90 F4 11 90 3C 
00000102,1F 96 DC FF CD FF 
0000000E,20 6A 3F FF 08 FF 50 FD 
00000108,00 00 00 16 
00000278,12 00 40 02 04 00 C0 1E 
00000288,00 00 00 00 00 1B 00 00 
000002A8,00 00 00 00 00 00 00 1B 
000001F8,01 EF F0 C6 D3 07 00 00 
00000102,1F 96 D6 FF D4 FF 
00000228,40 C0 60 26 
00000558,32 39 66 33 31 64 33 00 
00000154,04 17 14 00 00 00 00 00 
00000106,00 20 00 00 FF FF 00 25 
00000256,81 02 00 30 00 C0 00 CB 
00000116,00 90 F4 11 91 3D 
00000102,1F 96 D6 FF D4 FF 
00000266,85 04 00 00 00 70 0A 4B 
00000238,00 FF 00 00 00 00 01 1E 
0000021C,00 08 00 00 86 01 00 14 
00000228,40 C0 70 EB 
0000025C,01 02 26 9A 5D 00 72 04 
00000154,04 17 14 00 00 00 00 00 
00000106,00 40 00 00 FF FF 00 45 
00000116,00 90 F4 11 92 3E 
00000238,00 FF 00 00 00 00 01 1E 
00000102,07 96 CF FF CF FF 
000001F8,01 EF F0 D6 D3 17 00 00 
0000028A,0A 00 FF 1F 00 01 00 00 
0000037A,87 86 90 80 D7 E4 00 28 
0000066A,00 00 00 00 00 00 00 00 
00000288,00 00 00 00 00 1B 00 00 
00000108,00 00 01 17 
00000168,EC 0C 1C 7F 00 00 10 09 
00000228,40 C0 80 94 
000002A8,00 00 00 00 00 00 00 1B 
00000228,40 C0 80 94 
00000125,FF 02 28 01 
00000138,00 11 47 00 00 
00000748,00 00 00 00 00 00 00 00 
00000154,04 17 14 00 00 00 00 00 
00000106,00 60 00 00 FF FF 00 65 
00000116,00 90 F4 11 93 3F 
00000102,14 96 D1 FF 91 FF 
0000025A,00 00 00 00 00 00 00 00 
00000228,40 C0 90 59 
0000021A,FE 36 12 FE 69 05 07 AD 
0000022A,67 01 5E 1D 00 00 00 00 
0000027A,30 30 0D 8C 09 15 00 
0000029A,01 36 FE 00 00 00 00 00 
00000210,00 00 E3 1D 1E 86 FF 
0000000E,20 6A 3F FF 08 FF 80 05 
000002AC,0D 00 1F 90 00 F1 00 58 
000003A8,30 30 31 00 03 00 00 00 
00000154,04 17 14 00 00 00 00 00 
00000106,00 80 00 00 FF FF 00 85 
000002BC,3F 40 41 78 7E 64 00 00 
00000116,00 90 F4 11 94 40 
000002CC,AB 7D 00 00 00 00 00 00 
00000102,16 96 D5 FF 98 FF 
00000258,2F C8 36 D8 46 05 00 8F 
0000048C,00 
00000258,2F C8 36 D8 46 05 00 8F 
0000020A,00 01 01 82 71 40 11 11 
000005AC,00 00 00 00 00 00 1A 00 
0000079C,09 00 08 00 00 00 08 00 
00000202,FD 5E 45 9D C4 09 1E 2D 
000006F2,07 4E B3 D3 CC 34 33 CD 
00000212,D8 00 12 71 00 
000002A2,00 00 13 96 00 10 70 
00000222,00 00 13 96 00 10 70 
000001F8,01 EF F0 E6 D3 27 00 00 
00000402,10 00 
000003A2,FF 0F FF 0F 00 00 00 32 
00000288,00 00 00 00 00 1B 00 00 
00000108,00 00 02 18 
00000168,F3 0C 1C 7F 00 00 20 20 
00000228,40 C0 A0 13 
000002A8,00 00 00 00 00 00 00 1B 
00000228,40 C0 A0 13 
0000029C,00 08 00 00 87 01 00 14 
000002DC,00 00 00 00 00 00 00 00 
00000358,04 07 50 01 F0 00 00 30 
00000154,04 17 14 00 00 00 00 00 
00000106,00 A0 00 00 FF FF 00 A5 
00000116,00 90 F4 11 95 41 
00000102,07 96 DA FF 97 FF 
0000026A,FA 01 00 
0000000E,20 6A 3F FF 08 FF A0 82 
00000228,40 C0 B0 DE 
00000154,04 17 14 00 00 00 00 00 
00000106,00 C0 00 00 FF FF 00 C5 
00000116,00 90 F4 11 96 42 
00000126,02 03 00 00 00 48 09 
00000102,12 96 E1 FF 97 FF 
00000108,00 00 03 19 
00000288,00 00 00 00 00 1B 00 00 
00000154,04 17 14 00 00 F1 00 38 
000001F8,01 EF F0 F6 D3 37 00 00 
000002A8,00 00 00 00 00 00 00 1B 
00000368,00 5A 1F 00 00 08 00 FF 
000003E8,89 89 89 00 00 00 00 00 
00000228,40 C0 C0 87 
00000106,00 E0 00 00 FF FF 00 E5 
00000754,65 FD FF 00 00 00 00 00 
00000106,00 E0 00 00 FF FF 00 E5 
0000065D,0D 00 00 00 96 31 35 61 
00000116,00 90 F4 11 97 43 
00000102,1E 96 E0 FF D1 FF 
00000304,00 00 00 00 00 00 00 00 
00000314,00 00 00 00 00 00 00 00 
0000067D,01 00 00 00 FE 00 00 0A 
00000754,66 00 00 00 00 00 00 00 
00000754,67 00 95 00 00 00 00 00 
0000000E,20 6A 3F FF 08 FF C0 16 
00000754,64 00 00 00 00 00 00 00 
00000754,0A 00 00 00 00 00 00 00 
00000754,0D 45 60 00 95 E9 C9 01 
00000754,0E 4A 3C 00 00 00 00 00 
00000754,0F E4 EA 00 26 47 11 01 
00000754,10 DB 48 00 36 EF 2E 00 
00000754,11 F5 8D 00 8A E4 01 00 
00000268,55 00 1D 02 BD 07 36 00 
00000754,11 F5 8D 00 8A E4 01 00 
00000754,12 9E 0D 00 BD 06 23 06 
00000754,13 00 00 FF FF 00 00 00 
00000754,14 00 02 3F 01 00 00 00 
00000754,15 00 01 97 00 00 00 00 
00000754,16 00 01 57 00 00 00 00 
0000020C,00 00 00 00 00 00 F0 00 
0000023C,3F 40 41 78 7E 64 00 00 
00000228,40 C0 D0 4A 
0000023C,3F 40 41 78 7E 64 00 00 
0000024C,AB 7D 00 00 00 00 00 00 
0000040C,00 
0000071C,07 00 00 00 00 03 DF 00 
00000728,00 00 00 00 00 00 00 00 
00000106,00 00 00 00 FF FF 00 05 
00000154,04 17 14 00 00 00 00 00 
00000248,30 30 1D 8C 01 15 00 
00000248,30 30 1D 8C 01 15 00 
00000754,17 00 01 51 00 00 00 00 
0000000E,20 6A 3F FF 08 FF D0 DB 
0000020E,88 10 00 13 BB 00 06 00 
0000040E,00 
00000288,00 00 00 00 00 1B 00 00 
00000108,00 00 04 1A 
00000168,02 0D 1C 7F 00 00 40 50 
000001F8,01 EF F0 06 D3 47 00 00 
000002A8,00 00 00 00 00 00 00 1B 
00000228,40 C0 E0 00 
00000154,04 17 14 00 00 00 00 00 
00000106,00 20 00 00 FF FF 00 25 
00000116,00 90 F4 11 99 45 
000002C8,6E 80 03 7B 00 00 D0 06 
00000738,00 00 00 00 00 00 00 00 
00000102,07 96 D0 FF CD FF 
0000000E,20 6A 3F FF 08 FF E0 91 
00000228,40 C0 F0 CD 
00000154,04 17 14 00 00 00 00 00 
00000106,00 40 00 00 FF FF 00 45 
00000116,00 90 F4 11 9A 46 
00000102,12 96 D0 FF A7 FF 
000003D8,86 06 00 
00000408,F0 
00000278,12 00 40 02 04 00 D0 2E 
0000000E,20 6A 3F FF 08 FF F0 5C 
00000278,12 00 40 02 04 00 D0 2E 
00000288,00 00 00 00 00 1B 00 00 
00000108,00 00 05 1B 
00000168,09 0D 1C 7F 00 00 50 67 
000001F8,01 EF F0 15 D2 57 00 00 
000002A8,00 00 00 00 00 00 00 1B 
00000228,40 C0 00 B2 
00000106,00 60 00 00 FF FF 00 65 
00000154,04 17 14 00 00 00 00 00 
00000106,00 60 00 00 FF FF 00 65 
00000256,81 02 00 30 00 D0 00 DB 
00000116,00 90 F4 11 9B 47 
00000266,85 04 00 00 00 70 0A 4B 
00000102,05 96 D3 FF 99 FF 
0000000E,20 6A 3F FF 08 FF 00 23 
00000228,40 C0 10 7F 
000007D8,00 00 00 00 00 00 00 00 
0000025C,01 02 26 9A 41 00 79 04 
000007D8,00 00 00 00 00 00 00 00 
00000238,00 FF 00 00 00 00 11 D3 
00000106,00 80 00 00 FF FF 00 85 
00000154,04 17 14 00 00 00 00 00 
00000116,00 90 F4 11 9C 48 
00000102,07 96 D7 FF 93 FF 
00000378,80 60 82 00 00 00 00 00 
0000039A,34 32 30 28 19 19 14 00 
0000028A,0A 00 FF 1F 00 01 00 00 
00000125,FF 02 29 02 
00000288,00 00 00 00 00 1B 00 00 
00000108,00 00 06 1C 
00000168,10 0D 1C 7F 00 00 60 7E 
000001F8,01 EF F0 26 D3 67 00 00 
000002A8,00 00 00 00 00 00 00 1B 
00000228,40 C0 20 35 
00000154,04 17 14 00 00 F1 00 06 
00000154,04 17 14 00 00 00 00 00 
00000106,00 A0 00 00 FF FF 00 A5 
00000116,00 90 F4 11 9D 49 
00000102,13 96 E0 FF 97 FF 
0000025A,00 00 00 00 00 00 00 00 
0000023A,00 38 00 12 00 00 00 00 
0000021A,FE 36 12 FE 69 05 07 AD 
0000029A,01 36 FE 00 00 00 00 00 
0000027A,30 30 0D 8C 09 15 00 
000002A2,00 00 11 96 00 10 70 
00000210,00 00 E3 1D 1E 86 FF 
0000000E,20 6A 3F FF 08 FF 20 A4 
00000202,FD 5E 45 9D C4 09 1E 2D 
00000212,D8 00 12 71 00 
000006F2,08 4E B3 D3 DC 34 43 CD 
00000222,00 00 11 96 00 10 70 
00000402,10 00 
00000232,07 24 68 82 
00000402,10 00 
000003A2,FF 0F FF 0F 00 00 00 32 
00000228,40 C0 30 F8 
0000028C,00 00 00 00 00 00 F0 00 
000002AC,10 00 20 90 00 00 D6 CE 
000002BC,3F 40 41 78 7E 64 00 00 
00000154,04 17 14 00 00 00 00 00 
00000102,20 96 E0 FF BB FF 
000002CC,AB 7D 00 00 00 00 00 00 
00000102,20 96 E0 FF BB FF 
00000116,00 90 F4 11 9E 4A 
0000048C,00 
0000079C,0A 00 00 00 00 00 00 00 
0000020A,00 01 01 82 81 40 11 11 
000003A8,30 30 31 00 03 00 00 00 
00000258,2F C8 36 D8 46 05 00 8F 
00000108,00 00 07 1D 
00000288,00 00 00 00 00 1B 00 00 
000002DC,00 00 00 00 00 F1 00 DE 
000001F8,01 EF F0 36 D3 77 00 00 
000002A8,00 00 00 00 00 00 00 1B 
00000358,04 07 50 01 F0 00 00 30 
00000228,40 C0 40 A1 
0000029C,00 08 00 00 87 01 00 14 
00000106,00 E0 00 00 FF FF 00 E5 
00000154,04 17 14 00 00 00 00 00 
00000106,00 E0 00 00 FF FF 00 E5 
00000116,00 90 F4 11 9F 4B 
00000102,13 96 DC FF D2 FF 
0000026A,FA 01 00 
0000000E,20 6A 3F FF 08 FF 40 30 
00000228,40 C0 50 6C 
00000154,04 17 14 00 00 00 00 00 
00000126,02 03 00 00 00 48 09 
00000116,00 90 F4 11 90 3C 
00000126,02 03 00 00 00 48 09 
00000102,20 96 D5 FF CB FF 
0000000E,20 6A 3F FF 08 FF 50 FD 
00000288,00 00 00 00 00 1B 00 00 
00000108,00 00 08 1E 
00000168,1D 0D 1C 7F 00 00 80 AB 
000001F8,01 EF F0 46 D3 87 00 00 
00000154,04 17 14 00 00 00 00 00 
00000228,40 C0 60 26 
00000154,04 17 14 00 00 00 00 00 
00000754,65 FD FF 00 00 00 00 00 
00000106,00 20 00 00 FF FF 00 25 
00000116,00 90 F4 11 91 3D 
00000102,21 96 CE FF CF FF 
00000368,00 5A 1F 00 00 08 00 FF 
00000268,55 00 1D 02 BD 07 36 00 
0000022C,00 00 1B 8F 00 00 D6 CE 
0000020C,00 00 00 00 00 00 F0 00 
00000154,04 17 14 00 00 00 00 00 
00000228,40 C0 70 EB 
0000023C,3F 40 41 78 7E 64 00 00 
00000248,30 30 1D 8C 01 15 00 
0000024C,AB 7D 00 00 00 00 00 00 
0000040C,00 
0000071C,08 00 00 00 00 00 00 00 
00000754,67 00 95 00 00 00 00 00 
00000106,00 40 00 00 FF FF 00 45 
00000754,67 00 95 00 00 00 00 00 
00000102,FA 95 D1 FF 98 FF 
00000116,00 90 F4 11 92 3E 
00000754,66 00 00 00 00 00 00 00 
00000754,64 00 00 00 00 00 00 00 
00000754,0A 00 00 00 00 00 00 00 
0000000E,20 6A 3F FF 08 FF 70 7A 
0000040E,00 
0000030E,00 00 00 00 00 00 
00000228,40 C0 F1 00 
00000288,00 00 00 00 00 1B 00 00 
00000108,00 00 09 1F 
00000168,23 0D 1C 7F 00 00 90 C1 
000001F8,01 EF F0 56 D3 97 00 00 
000002A8,00 00 00 00 00 00 00 1B 
00000106,00 60 00 00 FF F1 00 A6 
00000106,00 60 00 00 FF FF 00 65 
00000116,00 90 F4 11 93 3F 
000002C8,6E 80 03 7B 00 00 E0 16 
00000102,13 96 D6 FF 96 FF 
0000000E,20 6A 3F FF 08 FF 80 05 
000003D8,86 06 00 
00000408,00 
00000106,00 80 00 00 FF F1 00 12 
00000106,00 80 00 00 FF FF 00 85 
00000116,00 90 F4 11 94 40 
00000102,13 96 DC FF 9D FF 
0000000E,20 6A 3F FF 08 FF 90 C8 
00000108,00 00 0A 20 
00000278,12 00 40 02 04 00 E0 3E 
00000288,00 00 00 00 00 1B 00 00 
000002A8,00 00 00 00 00 00 00 1B 
000001F8,01 EF F0 65 D2 A7 00 00 
00000102,FC 95 E1 FF 99 FF 
00000228,40 C0 A0 13 
00000154,04 17 14 00 00 00 00 00 
00000106,00 A0 00 00 FF FF 00 A5 
00000116,00 90 F4 11 95 41 
00000256,81 02 00 30 00 E0 00 EB 
00000266,85 04 00 00 00 70 0A 4B 
00000102,FC 95 E1 FF 99 FF 
0000000E,20 6A 3F FF 08 FF A0 82 
00000102,2E 96 DE FF D2 FF 
00000228,40 C0 B0 DE 
0000025C,01 02 26 9A 24 00 7F 04 
00000238,00 FF 00 00 00 00 21 99 
00000154,04 17 14 00 00 00 00 00 
00000106,00 C0 00 00 FF FF 00 C5 
00000116,00 90 F4 11 96 42 
00000102,2E 96 DE FF D2 FF 
0000000E,20 6A 3F FF 08 FF B0 4F 
00000125,FF 02 2A 03 
000003AA,00 00 80 00 00 00 80 80 
00000288,00 00 00 00 00 1B 00 00 
00000108,00 00 0B 21 
00000168,2C 0D 1C 7F 00 00 B0 EA 
000001F8,01 EF F0 76 D3 B7 00 00 
000002A8,00 00 00 00 00 00 00 1B 
00000228,40 C0 C0 87 
00000138,00 13 49 00 00 
00000228,40 C0 C0 87 
00000154,04 17 14 00 00 00 00 00 
00000106,00 E0 00 00 FF FF 00 E5 
00000116,00 90 F4 11 97 43 
00000102,14 96 D7 FF D2 FF 
0000025A,00 00 00 00 00 00 00 00 
0000023A,00 38 00 12 00 00 00 00 
0000027A,30 30 0D 8C 09 15 00 
0000022A,67 01 5E 1D 00 00 00 00 
00000222,00 00 12 96 00 10 70 
0000029A,01 36 FE 00 00 00 00 00 
00000210,00 00 E3 1D 1F 86 FF 
0000000E,20 6A 3F FF 08 FF C0 16 
00000202,FD 5E 45 9D C4 09 1E 2D 
000006F2,09 4F B3 D3 DC 34 37 CD 
